method,B,holdout_id,proxy,proxy_kind,proxy_score,proxy_weighted_success,backend_fail,cost,recover_fail
topk_expected_consequence,2,cfA_frontloaded_1_seed20260512_off1080,recovery_aware_proxy,positive,0.13877118644067796,13.1,158,0.6984477035106524,10
topk_expected_consequence,2,cfA_frontloaded_1_seed20260512_off1080,burden_proxy,burden,-1.0442512753602875,-244.35479843430727,158,0.6984477035106524,10
topk_expected_consequence,2,cfA_frontloaded_1_seed20260512_off1080,success_burden_proxy,signed,-18.982294671812287,-109.07739921715364,158,0.6984477035106524,10
topk_expected_consequence,2,cfB_backloaded_0_seed20260521_off1140,product_proxy,positive,0.1617174959871589,20.15,119,0.5896942819348472,6
topk_expected_consequence,2,cfB_backloaded_0_seed20260521_off1140,additive_proxy,positive,0.16262584754468873,79.15,119,0.5896942819348472,6
topk_expected_consequence,2,cfB_backloaded_0_seed20260521_off1140,backend_success_proxy,positive,0.593519882179676,20.15,119,0.5896942819348472,6
topk_expected_consequence,2,cfB_backloaded_0_seed20260521_off1140,recovery_aware_proxy,positive,0.16989881956155142,20.15,119,0.5896942819348472,6
topk_expected_consequence,2,cfB_backloaded_0_seed20260521_off1140,burden_proxy,burden,-0.8875405825243886,-185.49598174759723,119,0.5896942819348472,6
topk_expected_consequence,2,cfB_backloaded_0_seed20260521_off1140,success_burden_proxy,signed,-5.1925767118271615,-72.59799087379862,119,0.5896942819348472,6
topk_expected_consequence,2,cfB_backloaded_1_seed20260522_off1200,product_proxy,positive,0.14479999999999996,18.099999999999994,123,0.4106443551776726,10
topk_expected_consequence,2,cfB_backloaded_1_seed20260522_off1200,additive_proxy,positive,0.1381660470879802,66.9,123,0.4106443551776726,10
topk_expected_consequence,2,cfB_backloaded_1_seed20260522_off1200,backend_success_proxy,positive,0.31782265144863914,18.099999999999994,123,0.4106443551776726,10
topk_expected_consequence,2,cfB_backloaded_1_seed20260522_off1200,recovery_aware_proxy,positive,0.1492783505154639,18.099999999999994,123,0.4106443551776726,10
topk_expected_consequence,2,cfB_backloaded_1_seed20260522_off1200,burden_proxy,burden,-0.8337344273280184,-181.754105157508,123,0.4106443551776726,10
topk_expected_consequence,2,cfB_backloaded_1_seed20260522_off1200,success_burden_proxy,signed,-2.764579032620453,-72.77705257875401,123,0.4106443551776726,10
topk_expected_consequence,2,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.1401617250673854,13.0,102,0.40891730819550115,10
topk_expected_consequence,2,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.12647360328036908,49.35,102,0.40891730819550115,10
topk_expected_consequence,2,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.41074249605055296,13.0,102,0.40891730819550115,10
topk_expected_consequence,2,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.14951121334100057,13.0,102,0.40891730819550115,10
topk_expected_consequence,2,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-0.8985548037517049,-154.55142624529324,102,0.40891730819550115,10
topk_expected_consequence,2,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-4.261899990187904,-64.27571312264662,102,0.40891730819550115,10
topk_expected_consequence,2,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.11662125340599451,10.7,122,0.5880298701476224,3
topk_expected_consequence,2,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.1150773195876289,44.650000000000006,122,0.5880298701476224,3
topk_expected_consequence,2,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.44676409185803756,10.7,122,0.5880298701476224,3
topk_expected_consequence,2,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.1206993795826283,10.7,122,0.5880298701476224,3
topk_expected_consequence,2,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.9548617522107387,-194.79179745099069,122,0.5880298701476224,3
topk_expected_consequence,2,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-13.015418732020072,-86.69589872549534,122,0.5880298701476224,3
topk_expected_consequence,2,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.0774015203870076,11.2,115,0.458521222088021,8
topk_expected_consequence,2,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.0687775214929755,32.8,115,0.458521222088021,8
topk_expected_consequence,2,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.1573033707865168,11.2,115,0.458521222088021,8
topk_expected_consequence,2,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.07909604519774009,11.2,115,0.458521222088021,8
topk_expected_consequence,2,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.7949739279685979,-158.19981166575099,115,0.458521222088021,8
topk_expected_consequence,2,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-1.5810642332729663,-67.89990583287549,115,0.458521222088021,8
topk_expected_consequence,2,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.13670539986329458,20.0,96,0.3308502360026532,4
topk_expected_consequence,2,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.12106238418777027,58.8,96,0.3308502360026532,4
topk_expected_consequence,2,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.22624434389140266,20.0,96,0.3308502360026532,4
topk_expected_consequence,2,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.14316392269148176,20.0,96,0.3308502360026532,4
topk_expected_consequence,2,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.7290633749726526,-139.25110461977664,96,0.3308502360026532,4
topk_expected_consequence,2,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.8874805803671301,-49.62555230988833,96,0.3308502360026532,4
winner_replay,1,cfA_frontloaded_0_seed20260511_off1020,product_proxy,positive,0.07554874936191935,7.4,89,0.2752012540132598,6
winner_replay,1,cfA_frontloaded_0_seed20260511_off1020,additive_proxy,positive,0.07133703545493378,33.4,89,0.2752012540132598,6
winner_replay,1,cfA_frontloaded_0_seed20260511_off1020,backend_success_proxy,positive,0.3128964059196618,7.4,89,0.2752012540132598,6
winner_replay,1,cfA_frontloaded_0_seed20260511_off1020,recovery_aware_proxy,positive,0.07863974495217854,7.4,89,0.2752012540132598,6
winner_replay,1,cfA_frontloaded_0_seed20260511_off1020,burden_proxy,burden,-0.5977173863681534,-140.46358579651604,89,0.2752012540132598,6
winner_replay,1,cfA_frontloaded_0_seed20260511_off1020,success_burden_proxy,signed,-15.76199242661663,-62.83179289825804,89,0.2752012540132598,6
winner_replay,1,cfA_frontloaded_1_seed20260512_off1080,product_proxy,positive,0.06947261663286004,6.85,105,0.4541288925668436,4
winner_replay,1,cfA_frontloaded_1_seed20260512_off1080,additive_proxy,positive,0.06933133304757823,32.35,105,0.4541288925668436,4
winner_replay,1,cfA_frontloaded_1_seed20260512_off1080,backend_success_proxy,positive,0.27565392354124746,6.85,105,0.4541288925668436,4
winner_replay,1,cfA_frontloaded_1_seed20260512_off1080,recovery_aware_proxy,positive,0.07256355932203389,6.85,105,0.4541288925668436,4
winner_replay,1,cfA_frontloaded_1_seed20260512_off1080,burden_proxy,burden,-0.6705338505904097,-156.90492103815586,105,0.4541288925668436,4
winner_replay,1,cfA_frontloaded_1_seed20260512_off1080,success_burden_proxy,signed,-12.460684014788983,-71.60246051907792,105,0.4541288925668436,4
winner_replay,1,cfB_backloaded_0_seed20260521_off1140,product_proxy,positive,0.07343499197431783,9.15,57,0.2330015330849636,2
winner_replay,1,cfB_backloaded_0_seed20260521_off1140,additive_proxy,positive,0.07550852681323197,36.75,57,0.2330015330849636,2
winner_replay,1,cfB_backloaded_0_seed20260521_off1140,backend_success_proxy,positive,0.26951399116347574,9.15,57,0.2330015330849636,2
winner_replay,1,cfB_backloaded_0_seed20260521_off1140,recovery_aware_proxy,positive,0.07715008431703205,9.15,57,0.2330015330849636,2
winner_replay,1,cfB_backloaded_0_seed20260521_off1140,burden_proxy,burden,-0.42397983866498423,-88.6117862809817,57,0.2330015330849636,2
winner_replay,1,cfB_backloaded_0_seed20260521_off1140,success_burden_proxy,signed,-2.5145278789069234,-35.155893140490846,57,0.2330015330849636,2
winner_replay,1,cfB_backloaded_1_seed20260522_off1200,product_proxy,positive,0.07640000000000001,9.55,88,0.23146562660221526,8
winner_replay,1,cfB_backloaded_1_seed20260522_off1200,additive_proxy,positive,0.07610491532424618,36.85,88,0.23146562660221526,8
winner_replay,1,cfB_backloaded_1_seed20260522_off1200,backend_success_proxy,positive,0.1676909569798069,9.55,88,0.23146562660221526,8
winner_replay,1,cfB_backloaded_1_seed20260522_off1200,recovery_aware_proxy,positive,0.07876288659793816,9.55,88,0.23146562660221526,8
winner_replay,1,cfB_backloaded_1_seed20260522_off1200,burden_proxy,burden,-0.5646886024193908,-123.1021153274272,88,0.23146562660221526,8
winner_replay,1,cfB_backloaded_1_seed20260522_off1200,success_burden_proxy,signed,-1.9753621312929932,-52.0010576637136,88,0.23146562660221526,8
winner_replay,1,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.05121293800539082,4.75,77,0.24471670910423418,10
winner_replay,1,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.04894925679138904,19.1,77,0.24471670910423418,10
winner_replay,1,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.1500789889415482,4.75,77,0.24471670910423418,10
winner_replay,1,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.05462909718228867,4.75,77,0.24471670910423418,10
winner_replay,1,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-0.6532129726580022,-112.35263129717637,77,0.24471670910423418,10
winner_replay,1,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-3.40990093318615,-51.42631564858818,77,0.24471670910423418,10
winner_replay,1,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.0746594005449591,6.8500000000000005,81,0.39159316821362355,3
winner_replay,1,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.07190721649484537,27.9,81,0.39159316821362355,3
winner_replay,1,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.28601252609603345,6.8500000000000005,81,0.39159316821362355,3
winner_replay,1,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.0772701635645798,6.8500000000000005,81,0.39159316821362355,3
winner_replay,1,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.6325424079155485,-129.0386512147719,81,0.39159316821362355,3
winner_replay,1,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-8.65773850675365,-57.66932560738594,81,0.39159316821362355,3
winner_replay,1,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.0359364201796821,5.2,68,0.24163899887967427,2
winner_replay,1,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.03313063535332356,15.8,68,0.24163899887967427,2
winner_replay,1,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.07303370786516852,5.2,68,0.24163899887967427,2
winner_replay,1,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.036723163841807904,5.2,68,0.24163899887967427,2
winner_replay,1,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.449346724544574,-89.41999818437023,68,0.24163899887967427,2
winner_replay,1,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-0.9199990140642557,-39.50999909218512,68,0.24163899887967427,2
winner_replay,1,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.04647983595352016,6.800000000000001,58,0.17481642474415282,2
winner_replay,1,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.04406011941527693,21.4,58,0.17481642474415282,2
winner_replay,1,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.07692307692307691,6.800000000000001,58,0.17481642474415282,2
winner_replay,1,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.0486757337151038,6.800000000000001,58,0.17481642474415282,2
winner_replay,1,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.4196486801718854,-80.15289791283011,58,0.17481642474415282,2
winner_replay,1,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.5951007264963349,-33.27644895641506,58,0.17481642474415282,2
winner_replay,2,cfA_frontloaded_0_seed20260511_off1020,product_proxy,positive,0.14701378254211334,14.4,142,0.4685264400051867,9
winner_replay,2,cfA_frontloaded_0_seed20260511_off1020,additive_proxy,positive,0.1370140965399402,64.15,142,0.4685264400051867,9
winner_replay,2,cfA_frontloaded_0_seed20260511_off1020,backend_success_proxy,positive,0.6088794926004228,14.4,142,0.4685264400051867,9
winner_replay,2,cfA_frontloaded_0_seed20260511_off1020,recovery_aware_proxy,positive,0.153028692879915,14.4,142,0.4685264400051867,9
winner_replay,2,cfA_frontloaded_0_seed20260511_off1020,burden_proxy,burden,-0.9723117567296651,-228.4932628314713,142,0.4685264400051867,9
winner_replay,2,cfA_frontloaded_0_seed20260511_off1020,success_burden_proxy,signed,-25.047540036719838,-99.84663141573564,142,0.4685264400051867,9
winner_replay,2,cfA_frontloaded_1_seed20260512_off1080,product_proxy,positive,0.14300202839756593,14.1,152,0.6449030650985412,9
winner_replay,2,cfA_frontloaded_1_seed20260512_off1080,additive_proxy,positive,0.13791255893699098,64.35,152,0.6449030650985412,9
winner_replay,2,cfA_frontloaded_1_seed20260512_off1080,backend_success_proxy,positive,0.5674044265593561,14.1,152,0.6449030650985412,9
winner_replay,2,cfA_frontloaded_1_seed20260512_off1080,recovery_aware_proxy,positive,0.149364406779661,14.1,152,0.6449030650985412,9
winner_replay,2,cfA_frontloaded_1_seed20260512_off1080,burden_proxy,burden,-0.996289356387515,-233.13170939467852,152,0.6449030650985412,9
winner_replay,2,cfA_frontloaded_1_seed20260512_off1080,success_burden_proxy,signed,-17.83171455886818,-102.46585469733925,152,0.6449030650985412,9
winner_replay,2,cfB_backloaded_0_seed20260521_off1140,product_proxy,positive,0.13643659711075437,16.999999999999993,125,0.5363040544886392,7
winner_replay,2,cfB_backloaded_0_seed20260521_off1140,additive_proxy,positive,0.1419765769467845,69.10000000000002,125,0.5363040544886392,7
winner_replay,2,cfB_backloaded_0_seed20260521_off1140,backend_success_proxy,positive,0.5007363770250367,16.999999999999993,125,0.5363040544886392,7
winner_replay,2,cfB_backloaded_0_seed20260521_off1140,recovery_aware_proxy,positive,0.14333895446880265,16.999999999999993,125,0.5363040544886392,7
winner_replay,2,cfB_backloaded_0_seed20260521_off1140,burden_proxy,burden,-0.9104778605794304,-190.28987286110095,125,0.5363040544886392,7
winner_replay,2,cfB_backloaded_0_seed20260521_off1140,success_burden_proxy,signed,-5.589322406481889,-78.14493643055047,125,0.5363040544886392,7
winner_replay,2,cfB_backloaded_1_seed20260522_off1200,product_proxy,positive,0.15319999999999992,19.14999999999999,111,0.3472461946006029,8
winner_replay,2,cfB_backloaded_1_seed20260522_off1200,additive_proxy,positive,0.14508467575382078,70.25000000000001,111,0.3472461946006029,8
winner_replay,2,cfB_backloaded_1_seed20260522_off1200,backend_success_proxy,positive,0.33625987708516236,19.14999999999999,111,0.3472461946006029,8
winner_replay,2,cfB_backloaded_1_seed20260522_off1200,recovery_aware_proxy,positive,0.15793814432989686,19.14999999999999,111,0.3472461946006029,8
winner_replay,2,cfB_backloaded_1_seed20260522_off1200,burden_proxy,burden,-0.7464756343720774,-162.73168829311288,111,0.3472461946006029,8
winner_replay,2,cfB_backloaded_1_seed20260522_off1200,success_burden_proxy,signed,-2.3633908234772956,-62.215844146556435,111,0.3472461946006029,8
winner_replay,2,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.12345013477088944,11.45,99,0.38758343896759434,11
winner_replay,2,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.11212198872373144,43.75,99,0.38758343896759434,11
winner_replay,2,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.3617693522906793,11.45,99,0.38758343896759434,11
winner_replay,2,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.13168487636572743,11.45,99,0.38758343896759434,11
winner_replay,2,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-0.8695547606472207,-149.56341883132197,99,0.38758343896759434,11
winner_replay,2,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-4.199306372877698,-63.33170941566097,99,0.38758343896759434,11
winner_replay,2,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.12697547683923702,11.65,117,0.5481279333360345,5
winner_replay,2,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.12358247422680417,47.95000000000001,117,0.5481279333360345,5
winner_replay,2,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.4864300626304802,11.65,117,0.5481279333360345,5
winner_replay,2,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.1314156796390299,11.65,117,0.5481279333360345,5
winner_replay,2,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.9337498967430804,-190.4849789355884,117,0.5481279333360345,5
winner_replay,2,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-12.549512367594442,-83.5924894677942,117,0.5481279333360345,5
winner_replay,2,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.0608154803040774,8.8,108,0.36356667541960164,5
winner_replay,2,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.05451876703711473,26.0,108,0.36356667541960164,5
winner_replay,2,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.12359550561797751,8.8,108,0.36356667541960164,5
winner_replay,2,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.06214689265536723,8.8,108,0.36356667541960164,5
winner_replay,2,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.717456039228624,-142.77375180649616,108,0.36356667541960164,5
winner_replay,2,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-1.4573491634359257,-62.58687590324809,108,0.36356667541960164,5
winner_replay,2,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.12030075187969926,17.6,89,0.3597911092414893,3
winner_replay,2,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.1070619724109533,52.0,89,0.3597911092414893,3
winner_replay,2,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.19909502262443435,17.6,89,0.3597911092414893,3
winner_replay,2,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.12598425196850396,17.6,89,0.3597911092414893,3
winner_replay,2,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.6962549921533815,-132.98470350129585,89,0.3597911092414893,3
winner_replay,2,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.8743683583856627,-48.892351750647926,89,0.3597911092414893,3
TRBG-source,1,cfA_frontloaded_0_seed20260511_off1020,product_proxy,positive,0.0908626850433895,8.9,128,0.3488381217145523,9
TRBG-source,1,cfA_frontloaded_0_seed20260511_off1020,additive_proxy,positive,0.08521999145664245,39.9,128,0.3488381217145523,9
TRBG-source,1,cfA_frontloaded_0_seed20260511_off1020,backend_success_proxy,positive,0.37632135306553915,8.9,128,0.3488381217145523,9
TRBG-source,1,cfA_frontloaded_0_seed20260511_off1020,recovery_aware_proxy,positive,0.09458023379383636,8.9,128,0.3488381217145523,9
TRBG-source,1,cfA_frontloaded_0_seed20260511_off1020,burden_proxy,burden,-0.8234836605572774,-193.5186602309602,128,0.3488381217145523,9
TRBG-source,1,cfA_frontloaded_0_seed20260511_off1020,success_burden_proxy,signed,-22.040403942160964,-87.85933011548009,128,0.3488381217145523,9
TRBG-native-burden,1,cfA_frontloaded_0_seed20260511_off1020,product_proxy,positive,0.09596733027054621,9.4,132,0.36640978944617053,9
TRBG-native-burden,1,cfA_frontloaded_0_seed20260511_off1020,additive_proxy,positive,0.09002563007261853,42.15,132,0.36640978944617053,9
TRBG-native-burden,1,cfA_frontloaded_0_seed20260511_off1020,backend_success_proxy,positive,0.39746300211416496,9.4,132,0.36640978944617053,9
TRBG-native-burden,1,cfA_frontloaded_0_seed20260511_off1020,recovery_aware_proxy,positive,0.09989373007438895,9.4,132,0.36640978944617053,9
TRBG-native-burden,1,cfA_frontloaded_0_seed20260511_off1020,burden_proxy,burden,-0.8493436268342688,-199.59575230605316,132,0.36640978944617053,9
TRBG-native-burden,1,cfA_frontloaded_0_seed20260511_off1020,success_burden_proxy,signed,-22.677223959110297,-90.3978761530266,132,0.36640978944617053,9
TRBG-source,2,cfA_frontloaded_0_seed20260511_off1020,product_proxy,positive,0.19806023481368046,19.4,160,0.5419715054746794,9
TRBG-source,2,cfA_frontloaded_0_seed20260511_off1020,additive_proxy,positive,0.1845365228534814,86.4,160,0.5419715054746794,9
TRBG-source,2,cfA_frontloaded_0_seed20260511_off1020,backend_success_proxy,positive,0.8202959830866807,19.4,160,0.5419715054746794,9
TRBG-source,2,cfA_frontloaded_0_seed20260511_off1020,recovery_aware_proxy,positive,0.206163655685441,19.4,160,0.5419715054746794,9
TRBG-source,2,cfA_frontloaded_0_seed20260511_off1020,burden_proxy,burden,-1.102366730730456,-259.0561817216572,160,0.5419715054746794,9
TRBG-source,2,cfA_frontloaded_0_seed20260511_off1020,success_burden_proxy,signed,-27.626748402945115,-110.12809086082859,160,0.5419715054746794,9
TRBG-native-burden,2,cfA_frontloaded_0_seed20260511_off1020,product_proxy,positive,0.19295558958652376,18.9,163,0.5458118012378219,10
TRBG-native-burden,2,cfA_frontloaded_0_seed20260511_off1020,additive_proxy,positive,0.17973088423750533,84.15,163,0.5458118012378219,10
TRBG-native-burden,2,cfA_frontloaded_0_seed20260511_off1020,backend_success_proxy,positive,0.7991543340380549,18.9,163,0.5458118012378219,10
TRBG-native-burden,2,cfA_frontloaded_0_seed20260511_off1020,recovery_aware_proxy,positive,0.2008501594048884,18.9,163,0.5458118012378219,10
TRBG-native-burden,2,cfA_frontloaded_0_seed20260511_off1020,burden_proxy,burden,-1.119269248286593,-263.02827334734934,163,0.5458118012378219,10
TRBG-native-burden,2,cfA_frontloaded_0_seed20260511_off1020,success_burden_proxy,signed,-28.250398206122835,-112.61413667367468,163,0.5458118012378219,10
TRBG-source,1,cfA_frontloaded_1_seed20260512_off1080,product_proxy,positive,0.09330628803245436,9.2,107,0.4310981677246504,6
TRBG-source,1,cfA_frontloaded_1_seed20260512_off1080,additive_proxy,positive,0.08990570081440206,41.95,107,0.4310981677246504,6
TRBG-source,1,cfA_frontloaded_1_seed20260512_off1080,backend_success_proxy,positive,0.37022132796780677,9.2,107,0.4310981677246504,6
TRBG-source,1,cfA_frontloaded_1_seed20260512_off1080,recovery_aware_proxy,positive,0.09745762711864406,9.2,107,0.4310981677246504,6
TRBG-source,1,cfA_frontloaded_1_seed20260512_off1080,burden_proxy,burden,-0.6905278485446872,-161.5835165594568,107,0.4310981677246504,6
TRBG-source,1,cfA_frontloaded_1_seed20260512_off1080,success_burden_proxy,signed,-12.458821547747789,-71.5917582797284,107,0.4310981677246504,6
